Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1983","1983","ha","313400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1984","1984","ha","304300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1985","1985","ha","298400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1986","1986","ha","265000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1987","1987","ha","255000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1988","1988","ha","242500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1989","1989","ha","236500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1990","1990","ha","206600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1991","1991","ha","193400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1992","1992","ha","184400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1993","1993","ha","180800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1994","1994","ha","169700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1995","1995","ha","178600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1996","1996","ha","181400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1997","1997","ha","189800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1998","1998","ha","190700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1999","1999","ha","192000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2000","2000","ha","182300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2001","2001","ha","182000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2002","2002","ha","176000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2003","2003","ha","183100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2004","2004","ha","183700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2005","2005","ha","164400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2006","2006","ha","167000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2007","2007","ha","167500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2008","2008","ha","187200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2009","2009","ha","193600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2010","2010","ha","174800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2011","2011","ha","180600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2012","2012","ha","192800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2013","2013","ha","219400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2014","2014","ha","215700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2015","2015","ha","202800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2016","2016","ha","189200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2017","2017","ha","180186","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2018","2018","ha","185210","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2019","2019","ha","179360","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2020","2020","ha","193180","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2021","2021","ha","183930","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1961","1961","hg/ha","35211","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1962","1962","hg/ha","36731","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1963","1963","hg/ha","33921","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1964","1964","hg/ha","29987","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1965","1965","hg/ha","32788","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1966","1966","hg/ha","34172","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1967","1967","hg/ha","37061","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1968","1968","hg/ha","41043","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1969","1969","hg/ha","39723","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1970","1970","hg/ha","36495","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1971","1971","hg/ha","42177","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1972","1972","hg/ha","38989","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1973","1973","hg/ha","37255","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1974","1974","hg/ha","42152","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1975","1975","hg/ha","41571","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1976","1976","hg/ha","35626","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1977","1977","hg/ha","49965","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1978","1978","hg/ha","45443","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1979","1979","hg/ha","48135","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1980","1980","hg/ha","46437","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1981","1981","hg/ha","46831","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1982","1982","hg/ha","50421","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1983","1983","hg/ha","47958","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1984","1984","hg/ha","58166","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1985","1985","hg/ha","50067","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1986","1986","hg/ha","53887","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1987","1987","hg/ha","62706","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1988","1988","hg/ha","60825","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1989","1989","hg/ha","56025","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1990","1990","hg/ha","59197","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1991","1991","hg/ha","59359","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1992","1992","hg/ha","63341","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1993","1993","hg/ha","52987","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1994","1994","hg/ha","53624","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1995","1995","hg/ha","60694","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1996","1996","hg/ha","67530","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1997","1997","hg/ha","57271","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1998","1998","hg/ha","56266","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","1999","1999","hg/ha","66563","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2000","2000","hg/ha","71854","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2001","2001","hg/ha","70176","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2002","2002","hg/ha","54705","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2003","2003","hg/ha","65412","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2004","2004","hg/ha","72216","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2005","2005","hg/ha","62311","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2006","2006","hg/ha","68078","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2007","2007","hg/ha","67134","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2008","2008","hg/ha","69129","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2009","2009","hg/ha","63394","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2010","2010","hg/ha","69971","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2011","2011","hg/ha","78184","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2012","2012","hg/ha","65389","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2013","2013","hg/ha","75789","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2014","2014","hg/ha","80260","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2015","2015","hg/ha","85759","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2016","2016","hg/ha","78219","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2017","2017","hg/ha","83570","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2018","2018","hg/ha","63796","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2019","2019","hg/ha","82493","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2020","2020","hg/ha","69752","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","0115","Barley","2021","2021","hg/ha","81901","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1961","1961","tonnes","515400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1962","1962","tonnes","603200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1963","1963","tonnes","588900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1964","1964","tonnes","550699","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1965","1965","tonnes","615730","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1966","1966","tonnes","638200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1967","1967","tonnes","676700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1968","1968","tonnes","752400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1969","1969","tonnes","788000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1970","1970","tonnes","782000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1971","1971","tonnes","992000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1972","1972","tonnes","981100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1973","1973","tonnes","904600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1974","1974","tonnes","1038000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1975","1975","tonnes","1019000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1976","1976","tonnes","922000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1977","1977","tonnes","1445000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1978","1978","tonnes","1396000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1979","1979","tonnes","1558000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1980","1980","tonnes","1701000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1981","1981","tonnes","1670000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1982","1982","tonnes","1676000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1983","1983","tonnes","1503000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1984","1984","tonnes","1770000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1985","1985","tonnes","1494000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1986","1986","tonnes","1428000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1987","1987","tonnes","1599000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1988","1988","tonnes","1475000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1989","1989","tonnes","1325000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1990","1990","tonnes","1223000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1991","1991","tonnes","1148000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1992","1992","tonnes","1168000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1993","1993","tonnes","958000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1994","1994","tonnes","910000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1995","1995","tonnes","1084000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1996","1996","tonnes","1225000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1997","1997","tonnes","1087000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1998","1998","tonnes","1073000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","1999","1999","tonnes","1278000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2000","2000","tonnes","1309900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2001","2001","tonnes","1277200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2002","2002","tonnes","962800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2003","2003","tonnes","1197700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2004","2004","tonnes","1326600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2005","2005","tonnes","1024400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2006","2006","tonnes","1136900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2007","2007","tonnes","1124500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2008","2008","tonnes","1294100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2009","2009","tonnes","1227300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2010","2010","tonnes","1223100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2011","2011","tonnes","1412000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2012","2012","tonnes","1260700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2013","2013","tonnes","1662800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2014","2014","tonnes","1731200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2015","2015","tonnes","1739200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2016","2016","tonnes","1479900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2017","2017","tonnes","1505811","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2018","2018","tonnes","1181560","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2019","2019","tonnes","1479600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2020","2020","tonnes","1347460","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","0115","Barley","2021","2021","tonnes","1506410","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1991","1991","ha","1900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1992","1992","ha","5200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1993","1993","ha","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1994","1994","ha","5300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1995","1995","ha","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1996","1996","ha","5500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1997","1997","ha","5600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1998","1998","ha","6600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","1999","1999","ha","9500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2000","2000","ha","2000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2001","2001","ha","2200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2002","2002","ha","1800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2003","2003","ha","3100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2004","2004","ha","3800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2005","2005","ha","5500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2006","2006","ha","4900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2007","2007","ha","5800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2008","2008","ha","1300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2009","2009","ha","1300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2010","2010","ha","1600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2011","2011","ha","1200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2012","2012","ha","900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2013","2013","ha","1100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2014","2014","ha","800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2015","2015","ha","900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2016","2016","ha","800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2017","2017","ha","762","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2020","2020","ha","30","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01199.90","Cereals n.e.c.","2021","2021","ha","40","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1991","1991","hg/ha","13939","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1992","1992","hg/ha","14099","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1993","1993","hg/ha","14259","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1994","1994","hg/ha","14420","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1995","1995","hg/ha","14580","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1996","1996","hg/ha","14740","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1997","1997","hg/ha","14901","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1998","1998","hg/ha","15061","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","1999","1999","hg/ha","15221","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2000","2000","hg/ha","15381","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2001","2001","hg/ha","15542","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2002","2002","hg/ha","15702","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2003","2003","hg/ha","15862","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2004","2004","hg/ha","15700","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2005","2005","hg/ha","13595","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2006","2006","hg/ha","13673","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2007","2007","hg/ha","15345","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2008","2008","hg/ha","17107","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2009","2009","hg/ha","19231","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2010","2010","hg/ha","17500","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01199.90","Cereals n.e.c.","2011","2011","hg/ha","19167","E","Estimated value"
