Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1982","1982","1000 Int. $","326528","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1983","1983","1000 Int. $","292824","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1984","1984","1000 Int. $","344842","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1985","1985","1000 Int. $","291070","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1986","1986","1000 Int. $","278212","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1987","1987","1000 Int. $","311527","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1988","1988","1000 Int. $","287368","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1989","1989","1000 Int. $","258145","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1990","1990","1000 Int. $","238272","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1991","1991","1000 Int. $","223660","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1992","1992","1000 Int. $","227557","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1993","1993","1000 Int. $","186643","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1994","1994","1000 Int. $","177292","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1995","1995","1000 Int. $","211191","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1996","1996","1000 Int. $","238662","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1997","1997","1000 Int. $","211776","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1998","1998","1000 Int. $","209048","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","1999","1999","1000 Int. $","248988","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2000","2000","1000 Int. $","255203","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2001","2001","1000 Int. $","248832","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2002","2002","1000 Int. $","187579","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2003","2003","1000 Int. $","233343","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2004","2004","1000 Int. $","258456","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2005","2005","1000 Int. $","199580","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2006","2006","1000 Int. $","221498","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2007","2007","1000 Int. $","219082","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2008","2008","1000 Int. $","252124","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2009","2009","1000 Int. $","239110","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2010","2010","1000 Int. $","238292","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2011","2011","1000 Int. $","275094","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2012","2012","1000 Int. $","245617","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2013","2013","1000 Int. $","323957","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2014","2014","1000 Int. $","337283","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2015","2015","1000 Int. $","338841","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2016","2016","1000 Int. $","288323","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2017","2017","1000 Int. $","293371","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2018","2018","1000 Int. $","230199","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2019","2019","1000 Int. $","288265","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2020","2020","1000 Int. $","262520","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1991","1991","1000 SLC","157427","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1992","1992","1000 SLC","151272","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1993","1993","1000 SLC","115559","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1994","1994","1000 SLC","100525","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1995","1995","1000 SLC","144522","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1996","1996","1000 SLC","141544","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1997","1997","1000 SLC","104896","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1998","1998","1000 SLC","102182","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","1999","1999","1000 SLC","133063","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2000","2000","1000 SLC","133058","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2001","2001","1000 SLC","132980","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2002","2002","1000 SLC","90503","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2003","2003","1000 SLC","130549","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2004","2004","1000 SLC","130007","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2005","2005","1000 SLC","101416","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2006","2006","1000 SLC","125059","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2007","2007","1000 SLC","206908","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2008","2008","1000 SLC","168233","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2009","2009","1000 SLC","98184","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2010","2010","1000 SLC","192369","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2011","2011","1000 SLC","268280","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2012","2012","1000 SLC","267647","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2013","2013","1000 SLC","275027","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2014","2014","1000 SLC","405412","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2015","2015","1000 SLC","317684","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2016","2016","1000 SLC","339614","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2017","2017","1000 SLC","447918","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2018","2018","1000 SLC","378156","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2019","2019","1000 SLC","504122","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","0115","Barley","2020","2020","1000 SLC","439851","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1961","1961","1000 SLC","111039","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1962","1962","1000 SLC","129954","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1963","1963","1000 SLC","126874","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1964","1964","1000 SLC","118644","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1965","1965","1000 SLC","132654","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1966","1966","1000 SLC","137495","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1967","1967","1000 SLC","145789","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1968","1968","1000 SLC","162098","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1969","1969","1000 SLC","169768","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1970","1970","1000 SLC","168475","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1971","1971","1000 SLC","213718","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1972","1972","1000 SLC","211370","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1973","1973","1000 SLC","194889","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1974","1974","1000 SLC","223629","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1975","1975","1000 SLC","219535","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1976","1976","1000 SLC","198637","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1977","1977","1000 SLC","311313","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1978","1978","1000 SLC","300757","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1979","1979","1000 SLC","335658","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1980","1980","1000 SLC","366466","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1981","1981","1000 SLC","359788","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1982","1982","1000 SLC","361080","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1983","1983","1000 SLC","323809","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1984","1984","1000 SLC","381332","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1985","1985","1000 SLC","321870","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1986","1986","1000 SLC","307651","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1987","1987","1000 SLC","344491","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1988","1988","1000 SLC","317777","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1989","1989","1000 SLC","285460","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1990","1990","1000 SLC","263485","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1991","1991","1000 SLC","247327","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1992","1992","1000 SLC","251636","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1993","1993","1000 SLC","206393","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1994","1994","1000 SLC","196052","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1995","1995","1000 SLC","233539","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1996","1996","1000 SLC","263916","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1997","1997","1000 SLC","234185","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1998","1998","1000 SLC","231169","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","1999","1999","1000 SLC","275335","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2000","2000","1000 SLC","282207","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2001","2001","1000 SLC","275162","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2002","2002","1000 SLC","207427","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2003","2003","1000 SLC","258035","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2004","2004","1000 SLC","285805","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2005","2005","1000 SLC","220699","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2006","2006","1000 SLC","244936","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2007","2007","1000 SLC","242264","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2008","2008","1000 SLC","278803","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2009","2009","1000 SLC","264412","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2010","2010","1000 SLC","263507","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2011","2011","1000 SLC","304204","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2012","2012","1000 SLC","271607","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2013","2013","1000 SLC","358237","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2014","2014","1000 SLC","372973","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2015","2015","1000 SLC","374696","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2016","2016","1000 SLC","318832","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2017","2017","1000 SLC","324415","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2018","2018","1000 SLC","254557","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2019","2019","1000 SLC","318768","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2020","2020","1000 SLC","290299","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1991","1991","1000 US$","199553","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1992","1992","1000 US$","202695","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1993","1993","1000 US$","134386","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1994","1994","1000 US$","118404","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1995","1995","1000 US$","182477","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1996","1996","1000 US$","178357","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1997","1997","1000 US$","125234","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1998","1998","1000 US$","114593","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","1999","1999","1000 US$","141768","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2000","2000","1000 US$","122589","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2001","2001","1000 US$","118998","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2002","2002","1000 US$","85171","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2003","2003","1000 US$","147347","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2004","2004","1000 US$","161419","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2005","2005","1000 US$","126123","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2006","2006","1000 US$","156892","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2007","2007","1000 US$","283203","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2008","2008","1000 US$","246423","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2009","2009","1000 US$","136405","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2010","2010","1000 US$","254794","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2011","2011","1000 US$","372922","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2012","2012","1000 US$","343886","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2013","2013","1000 US$","365145","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2014","2014","1000 US$","537874","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2015","2015","1000 US$","352333","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2016","2016","1000 US$","375665","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","0115","Barley","2017","2017","1000 US$","506004","E","Estimated value"
